ENSG_id	LFC	gene_symbol
ENSG00000102547	0.526074173	CAB39L
ENSG00000257315	0.52612285	ZBED6
ENSG00000173517	0.526335768	PEAK1
ENSG00000237187	0.526512751	NR2F1-AS1
ENSG00000264678	0.526796223	MIR3140
ENSG00000138617	0.526849791	PARP16
ENSG00000049618	0.526961059	ARID1B
ENSG00000143952	0.527393246	VPS54
ENSG00000169598	0.527394913	DFFB
ENSG00000124191	0.527664203	TOX2
ENSG00000121753	0.527731495	BAI2
ENSG00000233927	0.527786292	RPS28
ENSG00000235109	0.527803595	ZSCAN31
ENSG00000126705	0.528038155	AHDC1
ENSG00000173812	0.528170711	EIF1
ENSG00000119820	0.528190632	YIPF4
ENSG00000070756	0.528584013	PABPC1
ENSG00000137843	0.528694918	PAK6
ENSG00000173166	0.528891312	RAPH1
ENSG00000181830	0.528956084	SLC35C1
ENSG00000072121	0.529762675	ZFYVE26
ENSG00000155111	0.530010902	CDK19
ENSG00000146350	0.53027434	TBC1D32
ENSG00000130821	0.530961085	SLC6A8
ENSG00000270061	0.531096091	RP11-214K3.19
ENSG00000104880	0.531230644	ARHGEF18
ENSG00000173281	0.531377801	PPP1R3B
ENSG00000105520	0.53152605	DKFZP761J1410
ENSG00000234129	0.531635694	RP11-120D5.1
ENSG00000227331	0.53173307	AC005042.2
ENSG00000054392	0.531837219	HHAT
ENSG00000134762	0.531883518	DSC3
ENSG00000075568	0.532072679	TMEM131
ENSG00000264538	0.532081765	SUZ12P
ENSG00000229587	0.532320191	RP11-197P3.5
ENSG00000170448	0.532534112	NFXL1
ENSG00000153989	0.532719547	NUS1
ENSG00000269044	0.532745	CTC-429P9.3
ENSG00000260743	0.532840963	RP11-255C15.3
ENSG00000267350	0.532958417	RP1-178F10.3
ENSG00000184863	0.532977417	RBM33
ENSG00000096070	0.533319772	BRPF3
ENSG00000198586	0.533370429	TLK1
ENSG00000119121	0.533752744	TRPM6
ENSG00000123411	0.53384472	IKZF4
ENSG00000246067	0.534023778	RAB30-AS1
ENSG00000145214	0.534296739	DGKQ
ENSG00000249740	0.534507216	CTD-2127H9.1
ENSG00000132570	0.534637451	PCBD2
ENSG00000142961	0.534895132	MOB3C
ENSG00000254165	0.53499475	RP11-503E24.2
ENSG00000188167	0.535005393	TMPPE
ENSG00000107036	0.535113271	KIAA1432
ENSG00000197969	0.535271755	VPS13A
ENSG00000078142	0.535426425	PIK3C3
ENSG00000227268	0.535450349	KLLN
ENSG00000176700	0.535460475	SCAND2P
ENSG00000015153	0.535512558	YAF2
ENSG00000100979	0.535851229	PLTP
ENSG00000183337	0.535881446	BCOR
ENSG00000164074	0.53602497	C4orf29
ENSG00000088367	0.536305765	EPB41L1
ENSG00000089847	0.536445702	ANKRD24
ENSG00000204160	0.536446577	ZDHHC18
ENSG00000236184	0.536498922	TCEA1P4
ENSG00000147437	0.536520599	GNRH1
ENSG00000167487	0.536981903	KLHL26
ENSG00000214279	0.536998052	RP11-108K14.4
ENSG00000269940	0.537170368	RP11-73M18.7
ENSG00000229989	0.538464708	MIR181A1HG
ENSG00000173210	0.538524063	ABLIM3
ENSG00000117616	0.538696483	C1orf63
ENSG00000022567	0.539069354	SLC45A4
ENSG00000137266	0.539144676	SLC22A23
ENSG00000196912	0.539258414	ANKRD36B
ENSG00000173214	0.539750616	KIAA1919
ENSG00000129158	0.540088541	SERGEF
ENSG00000117602	0.540252314	RCAN3
ENSG00000099251	0.540354265	HSD17B7P2
ENSG00000167723	0.540654552	TRPV3
ENSG00000090975	0.540753706	PITPNM2
ENSG00000117625	0.541043654	RCOR3
ENSG00000101557	0.541135797	USP14
ENSG00000148824	0.54118427	MTG1
ENSG00000146373	0.541400086	RNF217
ENSG00000225783	0.542050235	MIAT
ENSG00000068878	0.542105211	PSME4
ENSG00000141279	0.542142815	NPEPPS
ENSG00000184402	0.542440286	SS18L1
ENSG00000204406	0.542574505	MBD5
ENSG00000164663	0.542584547	USP49
ENSG00000020129	0.542957022	NCDN
ENSG00000204149	0.54323802	AGAP6
ENSG00000160691	0.543284242	SHC1
ENSG00000162430	0.543446696	SEPN1
ENSG00000188735	0.543552651	TMEM120B
ENSG00000168763	0.543661686	CNNM3
ENSG00000188559	0.543743769	RALGAPA2
ENSG00000197565	0.544037676	COL4A6
ENSG00000125386	0.544188228	FAM193A
ENSG00000152380	0.544234574	FAM151B
ENSG00000246263	0.544715727	KB-431C1.4
ENSG00000074181	0.545163691	NOTCH3
ENSG00000272325	0.545600986	NUDT3
ENSG00000143919	0.545675021	CAMKMT
ENSG00000070371	0.545680671	CLTCL1
ENSG00000261474	0.545894874	RP11-452L6.1
ENSG00000124224	0.545944906	PPP4R1L
ENSG00000142541	0.545945116	RPL13A
ENSG00000146535	0.546284006	GNA12
ENSG00000172828	0.546291253	CES3
ENSG00000091157	0.54647661	WDR7
ENSG00000224934	0.546480828	RP11-441O15.3
ENSG00000175556	0.546895157	LONRF3
ENSG00000189337	0.546939301	KAZN
ENSG00000189149	0.546943847	CRYM-AS1
ENSG00000008441	0.547033842	NFIX
ENSG00000244625	0.547485213	CTA-211A9.5
ENSG00000141867	0.547485559	BRD4
ENSG00000267270	0.547564188	AC139100.2
ENSG00000244567	0.547612668	AC096772.6
ENSG00000273247	0.547649652	RP11-83A24.2
ENSG00000160233	0.547798008	LRRC3
ENSG00000185015	0.547942733	CA13
ENSG00000224975	0.547983622	INE1
ENSG00000164039	0.548078582	BDH2
ENSG00000114270	0.548085056	COL7A1
ENSG00000106992	0.548498998	AK1
ENSG00000164342	0.548621866	TLR3
ENSG00000173821	0.548971392	RNF213
ENSG00000231890	0.54918009	AC093391.2
ENSG00000187792	0.549458319	ZNF70
ENSG00000152256	0.549707368	PDK1
ENSG00000109458	0.549846458	GAB1
ENSG00000196323	0.54998885	ZBTB44
ENSG00000269343	0.550039425	ZNF587B
ENSG00000205592	0.550135915	MUC19
ENSG00000160294	0.550626928	MCM3AP
ENSG00000106526	0.550730426	ACTR3C
ENSG00000167772	0.550746393	ANGPTL4
ENSG00000048471	0.550800165	SNX29
ENSG00000115020	0.550822595	PIKFYVE
ENSG00000118495	0.551288919	PLAGL1
ENSG00000163297	0.551308203	ANTXR2
ENSG00000197312	0.551382733	DDI2
ENSG00000197776	0.551422943	KLHDC1
ENSG00000159921	0.551430344	GNE
ENSG00000106686	0.551455763	SPATA6L
ENSG00000033100	0.551530097	CHPF2
ENSG00000197296	0.552462319	FITM2
ENSG00000110002	0.552693897	VWA5A
ENSG00000158292	0.55272007	GPR153
ENSG00000007545	0.552754453	CRAMP1L
ENSG00000175970	0.55276083	UNC119B
ENSG00000167716	0.552790485	WDR81
ENSG00000174306	0.553308302	ZHX3
ENSG00000165886	0.553420552	UBTD1
ENSG00000049239	0.553457595	H6PD
ENSG00000144567	0.553630434	FAM134A
ENSG00000007516	0.553852843	BAIAP3
ENSG00000163909	0.554031769	HEYL
ENSG00000248773	0.554415114	RP11-231L11.3
ENSG00000258727	0.5544356	RP11-66N24.3
ENSG00000175764	0.55449469	TTLL11
ENSG00000184995	0.554515875	IFNE
ENSG00000214198	0.554798742	RP11-642P15.1
ENSG00000107331	0.555269383	ABCA2
ENSG00000248175	0.555365696	CTC-428G20.3
ENSG00000184271	0.555568942	POU6F1
ENSG00000131398	0.555699345	KCNC3
ENSG00000133111	0.555952716	RFXAP
ENSG00000155254	0.556027508	MARVELD1
ENSG00000223473	0.556147465	GS1-124K5.3
ENSG00000163249	0.556343799	CCNYL1
ENSG00000102858	0.556739681	MGRN1
ENSG00000164142	0.556742301	FAM160A1
ENSG00000186715	0.556859372	MST1L
ENSG00000075240	0.55695414	GRAMD4
ENSG00000137857	0.556995825	DUOX1
ENSG00000169359	0.557308944	SLC33A1
ENSG00000269473	0.557440818	CTD-2619J13.19
ENSG00000260265	0.557863154	RP11-44F21.5
ENSG00000092295	0.558004693	TGM1
ENSG00000231113	0.558212002	RP3-475N16.1
ENSG00000152700	0.55849507	SAR1B
ENSG00000107021	0.558776151	TBC1D13
ENSG00000164307	0.559058409	ERAP1
ENSG00000152137	0.559493705	HSPB8
ENSG00000229325	0.559518296	ACAP2-IT1
ENSG00000172986	0.559590032	GXYLT2
ENSG00000070614	0.5600852	NDST1
ENSG00000111344	0.560261362	RASAL1
ENSG00000047579	0.560543034	DTNBP1
ENSG00000243829	0.56144232	CTB-33G10.1
ENSG00000111725	0.561805105	PRKAB1
ENSG00000156804	0.562088796	FBXO32
ENSG00000175073	0.562100364	VCPIP1
ENSG00000122547	0.562267395	EEPD1
ENSG00000186056	0.562484922	MATN1-AS1
ENSG00000008513	0.562738344	ST3GAL1
ENSG00000188185	0.563383908	LINC00265
ENSG00000236624	0.563414359	CCDC163P
ENSG00000182919	0.563665149	C11orf54
ENSG00000102780	0.563752072	DGKH
ENSG00000187667	0.563854307	WHAMMP3
ENSG00000005339	0.563956488	CREBBP
ENSG00000188352	0.564091134	FOCAD
ENSG00000142327	0.564109372	RNPEPL1
ENSG00000128928	0.56411841	IVD
ENSG00000129116	0.564334624	PALLD
ENSG00000103034	0.564565251	NDRG4
ENSG00000119242	0.564703805	CCDC92
ENSG00000153933	0.565110159	DGKE
ENSG00000197081	0.565164408	IGF2R
ENSG00000067208	0.565613114	EVI5
ENSG00000196814	0.56574373	MVB12B
ENSG00000152061	0.565781141	RABGAP1L
ENSG00000146278	0.566297663	PNRC1
ENSG00000165240	0.566743961	ATP7A
ENSG00000109927	0.566850867	TECTA
ENSG00000013583	0.566930858	HEBP1
ENSG00000225138	0.567307681	CTD-2228K2.7
ENSG00000147606	0.567377917	SLC26A7
ENSG00000078687	0.567559866	TNRC6C
ENSG00000259806	0.567579668	CTD-2196E14.4
ENSG00000177200	0.567630444	CHD9
ENSG00000179750	0.568152788	APOBEC3B
ENSG00000180488	0.568190104	FAM73A
ENSG00000171448	0.568722711	ZBTB26
ENSG00000273329	0.568968073	RP11-448A19.1
ENSG00000151914	0.569031269	DST
ENSG00000264469	0.569036032	RP11-173M1.8
ENSG00000091844	0.569439616	RGS17
ENSG00000177946	0.569660746	CENPBD1
ENSG00000260257	0.569834956	RP5-1085F17.3
ENSG00000187764	0.569857597	SEMA4D
ENSG00000173818	0.570322243	ENDOV
ENSG00000196391	0.570410379	ZNF774
ENSG00000116704	0.570857223	SLC35D1
ENSG00000106852	0.571046502	LHX6
ENSG00000173261	0.571115289	PLAC8L1
ENSG00000263320	0.571188876	RP11-498D10.6
ENSG00000235381	0.572375061	RP11-477D19.2
ENSG00000238975	0.572520378	snoU13
ENSG00000131943	0.572881986	C19orf12
ENSG00000178038	0.572978796	ALS2CL
ENSG00000100344	0.573062304	PNPLA3
ENSG00000152223	0.57316611	EPG5
ENSG00000267957	0.573630706	RP11-178G16.4
ENSG00000177427	0.573925436	MIEF2
ENSG00000213965	0.574194699	NUDT19
ENSG00000140950	0.574218127	TLDC1
ENSG00000112293	0.574629388	GPLD1
ENSG00000152409	0.574750483	JMY
ENSG00000189136	0.575229313	UBE2Q2P1
ENSG00000138399	0.575240173	FASTKD1
ENSG00000102890	0.57527161	ELMO3
ENSG00000185453	0.57584657	C19orf68
ENSG00000143494	0.575976663	VASH2
ENSG00000167323	0.576121141	STIM1
ENSG00000213693	0.576410066	SEC14L1P1
ENSG00000163545	0.576568514	NUAK2
ENSG00000169306	0.576750373	IL1RAPL1
ENSG00000258297	0.576943503	RP11-658F2.8
ENSG00000272033	0.577188244	RP11-52A20.2
ENSG00000198863	0.577459499	RUNDC1
ENSG00000169231	0.577752612	THBS3
ENSG00000124201	0.578210013	ZNFX1
ENSG00000071246	0.57841823	VASH1
ENSG00000084112	0.578556294	SSH1
ENSG00000168890	0.578833975	TMEM150A
ENSG00000182372	0.578940655	CLN8
ENSG00000250569	0.579110239	NTAN1P2
ENSG00000115084	0.579138759	SLC35F5
ENSG00000171471	0.579255575	MAP1LC3B2
ENSG00000083844	0.579300067	ZNF264
ENSG00000213888	0.579466903	AC005003.1
ENSG00000162139	0.580418094	NEU3
ENSG00000165288	0.580504886	BRWD3
ENSG00000260877	0.580523508	RP11-211G23.2
ENSG00000207280	0.580769305	SNORD20
ENSG00000135723	0.581270625	FHOD1
ENSG00000269967	0.581372608	RP11-84A19.4
ENSG00000188321	0.581843571	ZNF559
ENSG00000251577	0.582142481	RP11-297P16.3
ENSG00000183826	0.582347672	BTBD9
ENSG00000006432	0.582726268	MAP3K9
ENSG00000177951	0.5828298	BET1L
ENSG00000106714	0.58308555	CNTNAP3
ENSG00000144426	0.583102779	NBEAL1
ENSG00000187266	0.58319039	EPOR
ENSG00000102174	0.583203893	PHEX
ENSG00000170390	0.583481029	DCLK2
ENSG00000100055	0.583765435	CYTH4
ENSG00000105738	0.583775499	SIPA1L3
ENSG00000197563	0.583796646	PIGN
ENSG00000108509	0.584080168	CAMTA2
ENSG00000010319	0.584189251	SEMA3G
ENSG00000128596	0.58432423	CCDC136
ENSG00000185745	0.584334211	IFIT1
ENSG00000226535	0.584377039	RP11-417L14.1
ENSG00000256128	0.584471606	LINC00944
ENSG00000062282	0.584510238	DGAT2
ENSG00000225830	0.585207102	ERCC6
ENSG00000198673	0.585513897	FAM19A2
ENSG00000106080	0.58578813	FKBP14
ENSG00000065970	0.585803287	FOXJ2
ENSG00000134285	0.585880222	FKBP11
ENSG00000159110	0.586037395	IFNAR2
ENSG00000214331	0.586105028	RP11-252A24.2
ENSG00000169057	0.586320019	MECP2
ENSG00000271851	0.586681889	RP11-565F19.2
ENSG00000272365	0.587212882	RP11-389C8.3
ENSG00000111110	0.587217546	PPM1H
ENSG00000239213	0.587497123	RP11-85F14.5
ENSG00000160305	0.587548817	DIP2A
ENSG00000023839	0.587923679	ABCC2
ENSG00000108433	0.587944421	GOSR2
ENSG00000134698	0.588317817	AGO4
ENSG00000103091	0.588377363	WDR59
ENSG00000245213	0.588408522	RP11-10K16.1
ENSG00000214425	0.588590086	LRRC37A4P
ENSG00000258301	0.588649886	RP11-488C13.5
ENSG00000113971	0.588975983	NPHP3
ENSG00000115464	0.589033899	USP34
ENSG00000271862	0.589057724	RP11-343L5.2
ENSG00000006062	0.589167447	MAP3K14
ENSG00000181873	0.589234206	IBA57
ENSG00000229689	0.589432085	AC009237.8
ENSG00000155980	0.58988673	KIF5A
ENSG00000176533	0.590158503	GNG7
ENSG00000251603	0.59065329	RP11-164P12.4
ENSG00000153094	0.591117096	BCL2L11
ENSG00000114933	0.591370242	INO80D
ENSG00000208317	0.591521694	SNORD78
ENSG00000153029	0.591551133	MR1
ENSG00000171017	0.591647725	LRRC8E
ENSG00000074755	0.591693058	ZZEF1
ENSG00000112182	0.592128378	BACH2
ENSG00000010404	0.59237124	IDS
ENSG00000095397	0.592449049	DFNB31
ENSG00000187134	0.592712733	AKR1C1
ENSG00000211459	0.592761323	MT-RNR1
ENSG00000171962	0.592988814	LRRC48
ENSG00000218208	0.593008011	RP11-367G18.2
ENSG00000145014	0.593020416	TMEM44
ENSG00000235706	0.593221865	DICER1-AS1
ENSG00000150907	0.593664271	FOXO1
ENSG00000241772	0.593822253	AC092620.2
ENSG00000181481	0.593828739	RNF135
ENSG00000264112	0.593900536	RP11-159D12.2
ENSG00000185033	0.593991396	SEMA4B
ENSG00000007255	0.594080861	TRAPPC6A
ENSG00000227388	0.594183682	RP11-112J3.16
ENSG00000154263	0.594368837	ABCA10
ENSG00000229835	0.594436669	KHSRPP1
ENSG00000168010	0.595250154	ATG16L2
ENSG00000161048	0.595312191	NAPEPLD
ENSG00000128881	0.595670245	TTBK2
ENSG00000159140	0.595925003	SON
ENSG00000135390	0.595965445	ATP5G2
ENSG00000262160	0.596512933	RP11-96D1.11
ENSG00000197111	0.596662508	PCBP2
ENSG00000237994	0.596819032	RP1-146A15.1
ENSG00000248712	0.596826576	CCDC153
ENSG00000260948	0.597487121	RP11-552M11.8
ENSG00000106701	0.597547829	FSD1L
ENSG00000148737	0.597779593	TCF7L2
ENSG00000137460	0.597850518	FHDC1
ENSG00000124743	0.598163785	KLHL31
ENSG00000105711	0.598301832	SCN1B
ENSG00000100321	0.598526015	SYNGR1
ENSG00000140443	0.598554703	IGF1R
ENSG00000179743	0.598770588	RP11-169K16.9
ENSG00000169733	0.598827458	RFNG
ENSG00000162522	0.598956491	KIAA1522
ENSG00000144935	0.599065269	TRPC1
ENSG00000254470	0.599268722	AP5B1
ENSG00000131067	0.59929975	GGT7
ENSG00000153208	0.599623638	MERTK
ENSG00000185818	0.599709867	NAT8L
ENSG00000112306	0.599748644	RPS12
ENSG00000140398	0.600033604	NEIL1
ENSG00000155093	0.600075023	PTPRN2
ENSG00000249348	0.600364174	UGDH-AS1
ENSG00000170412	0.600375644	GPRC5C
ENSG00000197779	0.600503095	ZNF81
ENSG00000251209	0.600701006	LINC00923
ENSG00000266173	0.600737496	STRADA
ENSG00000126091	0.601157481	ST3GAL3
ENSG00000188153	0.601158716	COL4A5
ENSG00000270137	0.601367237	CTC-137K3.1
ENSG00000104154	0.601484019	SLC30A4
ENSG00000175787	0.60162141	ZNF169
ENSG00000180229	0.60200469	HERC2P3
ENSG00000141068	0.602288819	KSR1
ENSG00000243406	0.602327964	MRPS31P5
ENSG00000202538	0.602554067	RNU4-2
ENSG00000100599	0.602623383	RIN3
ENSG00000198740	0.603289887	ZNF652
ENSG00000233967	0.603411439	RP11-250B2.3
ENSG00000037965	0.6037721	HOXC8
ENSG00000111850	0.603856731	SMIM8
ENSG00000136161	0.60385677	RCBTB2
ENSG00000162849	0.604008695	KIF26B
ENSG00000179240	0.604130074	RP11-111M22.2
ENSG00000143947	0.604133607	RPS27A
ENSG00000230043	0.604427333	TMSB4XP6
ENSG00000123870	0.604756873	ZNF137P
ENSG00000261716	0.605013091	RP11-196G18.22
ENSG00000124942	0.605013433	AHNAK
ENSG00000189120	0.60511928	SP6
ENSG00000176124	0.605193868	DLEU1
ENSG00000117016	0.605223737	RIMS3
ENSG00000122741	0.605468139	DCAF10
ENSG00000151553	0.605497082	FAM160B1
ENSG00000163349	0.606462802	HIPK1
ENSG00000173530	0.60655941	TNFRSF10D
ENSG00000082196	0.607218979	C1QTNF3
ENSG00000095303	0.607345414	PTGS1
ENSG00000250280	0.607456237	RP11-305O6.3
ENSG00000263244	0.607799779	RP11-473I1.10
ENSG00000196372	0.608201705	ASB13
ENSG00000231025	0.60829359	RP11-175O19.4
ENSG00000258289	0.608398169	CHURC1
ENSG00000136944	0.60849221	LMX1B
ENSG00000188033	0.609237595	ZNF490
ENSG00000164506	0.609470259	STXBP5
ENSG00000155760	0.609654388	FZD7
ENSG00000261087	0.609910832	KB-1460A1.5
ENSG00000196604	0.609949381	POTEF
ENSG00000226200	0.610017491	RP11-50E11.3
ENSG00000269902	0.610247054	RP6-99M1.3
ENSG00000038427	0.610358994	VCAN
ENSG00000247498	0.610522857	RP11-392P7.6
ENSG00000160408	0.61065965	ST6GALNAC6
ENSG00000130177	0.610811927	CDC16
ENSG00000271011	0.610847956	RP11-171I2.5
ENSG00000196295	0.610968523	AC005154.6
ENSG00000054965	0.611252251	FAM168A
ENSG00000175198	0.611816744	PCCA
ENSG00000171298	0.611902201	GAA
ENSG00000166377	0.612020758	ATP9B
ENSG00000197714	0.61244962	ZNF460
ENSG00000119547	0.612861977	ONECUT2
ENSG00000131788	0.61290249	PIAS3
ENSG00000145425	0.613059523	RPS3A
ENSG00000226009	0.613289848	KCNIP2-AS1
ENSG00000267430	0.613339193	RP11-635N19.2
ENSG00000262180	0.613916191	OCLM
ENSG00000182796	0.614668727	TMEM198B
ENSG00000113504	0.614737018	SLC12A7
ENSG00000142611	0.614771902	PRDM16
ENSG00000177694	0.615143528	NAALADL2
ENSG00000051382	0.615206062	PIK3CB
ENSG00000173258	0.615294052	ZNF483
ENSG00000160584	0.615750891	SIK3
ENSG00000114698	0.615804179	PLSCR4
ENSG00000147251	0.616338958	DOCK11
ENSG00000139974	0.616686575	SLC38A6
ENSG00000237296	0.616784786	SMG1P1
ENSG00000243156	0.616860416	MICAL3
ENSG00000230896	0.617563457	RP11-767N6.7
ENSG00000148634	0.618198348	HERC4
ENSG00000272145	0.618224294	NFYC-AS1
ENSG00000145198	0.618411577	VWA5B2
ENSG00000256185	0.618513399	RP11-612B6.2
ENSG00000187486	0.618516064	KCNJ11
ENSG00000225125	0.61867185	RANP4
ENSG00000198799	0.618816498	LRIG2
ENSG00000031003	0.619239927	FAM13B
ENSG00000122707	0.619553042	RECK
ENSG00000173193	0.620237142	PARP14
ENSG00000236432	0.620305864	AC097662.2
ENSG00000242086	0.620673073	LINC00969
ENSG00000116209	0.620787079	TMEM59
ENSG00000259758	0.620803975	CASC7
ENSG00000143127	0.620984838	ITGA10
ENSG00000261428	0.621036447	RP11-16P6.1
ENSG00000071967	0.621134329	CYBRD1
ENSG00000196850	0.621357693	PPTC7
ENSG00000239462	0.621418331	CTD-2021J15.1
ENSG00000233476	0.621533853	EEF1A1P6
ENSG00000121542	0.621747029	SEC22A
ENSG00000163513	0.622004042	TGFBR2
ENSG00000085465	0.622077181	OVGP1
ENSG00000271913	0.622089701	RP1-111C20.4
ENSG00000272112	0.622126724	CTB-113P19.5
ENSG00000175048	0.622246191	ZDHHC14
ENSG00000270605	0.622317146	RP5-1092A3.4
ENSG00000159899	0.622469775	NPR2
ENSG00000273243	0.622502437	CTA-217C2.2
ENSG00000143322	0.622606243	ABL2
ENSG00000154265	0.623124922	ABCA5
ENSG00000206952	0.623426533	SNORA50
ENSG00000273143	0.624093668	RP11-525A16.4
ENSG00000166272	0.624213748	WBP1L
ENSG00000185787	0.624560307	MORF4L1
ENSG00000130270	0.62483171	ATP8B3
ENSG00000262691	0.625544235	CTC-277H1.7
ENSG00000018408	0.625650294	WWTR1
ENSG00000224424	0.625677392	PRKAR2A-AS1
ENSG00000075399	0.625930379	VPS9D1
ENSG00000116525	0.626256167	TRIM62
ENSG00000059378	0.626668158	PARP12
ENSG00000119922	0.626922787	IFIT2
ENSG00000273448	0.627441761	RP11-166O4.6
ENSG00000148408	0.62753856	CACNA1B
ENSG00000054793	0.627612687	ATP9A
ENSG00000145016	0.627897774	KIAA0226
ENSG00000173933	0.628044125	RBM4
ENSG00000065675	0.628079444	PRKCQ
ENSG00000182197	0.628261763	EXT1
ENSG00000177000	0.628410647	MTHFR
ENSG00000106125	0.628784839	FAM188B
ENSG00000105649	0.629213994	RAB3A
ENSG00000197653	0.62926902	DNAH10
ENSG00000101096	0.629581949	NFATC2
ENSG00000119401	0.629816154	TRIM32
ENSG00000225135	0.630086743	RP11-361F15.2
ENSG00000261757	0.630162578	AC005592.3
ENSG00000074416	0.630218917	MGLL
ENSG00000260261	0.630457938	RP11-480A16.1
ENSG00000188641	0.630562869	DPYD
ENSG00000118363	0.630659638	SPCS2
ENSG00000160223	0.630686615	ICOSLG
ENSG00000224356	0.630803399	RP11-151A6.4
ENSG00000168172	0.630920238	HOOK3
ENSG00000267526	0.631211073	RP11-178C3.6
ENSG00000242083	0.63217822	RPL7AP31
ENSG00000243452	0.632178946	NBPF15
ENSG00000213971	0.632257397	RP11-15H20.6
ENSG00000157837	0.632340956	SPPL3
ENSG00000186318	0.632353096	BACE1
ENSG00000152022	0.632608433	LIX1L
ENSG00000134548	0.632712889	C12orf39
ENSG00000173706	0.632798772	HEG1
ENSG00000174485	0.633535046	DENND4A
ENSG00000138641	0.633589567	HERC3
ENSG00000110171	0.633962266	TRIM3
ENSG00000272977	0.633990621	CTA-390C10.10
ENSG00000146411	0.634666623	SLC2A12
ENSG00000007944	0.63570546	MYLIP
ENSG00000119596	0.635862718	YLPM1
ENSG00000154889	0.636295213	MPPE1
ENSG00000273203	0.636404585	AC006946.16
ENSG00000100097	0.636412441	LGALS1
ENSG00000186174	0.636990869	BCL9L
ENSG00000072062	0.637410413	PRKACA
ENSG00000159216	0.637601956	RUNX1
ENSG00000136367	0.637644808	ZFHX2
ENSG00000050426	0.637868596	LETMD1
ENSG00000125375	0.638085363	ATP5S
ENSG00000232004	0.638160159	CAP1P2
ENSG00000228393	0.638403022	LINC01004
ENSG00000222009	0.638551954	BTBD19
ENSG00000239665	0.638641009	RP11-295P9.3
ENSG00000153250	0.638650454	RBMS1
ENSG00000179532	0.638670145	DNHD1
ENSG00000137642	0.638760309	SORL1
ENSG00000242338	0.639168468	BMS1P4
ENSG00000153234	0.639791704	NR4A2
ENSG00000137764	0.640704166	MAP2K5
ENSG00000146950	0.640734142	SHROOM2
ENSG00000066248	0.640889534	NGEF
ENSG00000234176	0.64098498	HSPA8P1
ENSG00000101126	0.641037916	ADNP
ENSG00000111752	0.641244058	PHC1
ENSG00000136840	0.641907312	ST6GALNAC4
ENSG00000222937	0.641991627	SNORD63
ENSG00000129657	0.64202806	SEC14L1
ENSG00000011258	0.642141591	MBTD1
ENSG00000270277	0.642686513	RP11-65L3.2
ENSG00000139266	0.643384661	9-Mar
ENSG00000270346	0.643614316	RP1-90J20.12
ENSG00000162836	0.643844087	ACP6
ENSG00000171126	0.644706643	KCNG3
ENSG00000137478	0.644913232	FCHSD2
ENSG00000154122	0.645267007	ANKH
ENSG00000234383	0.645641576	CTBP2P8
ENSG00000131848	0.645693115	ZSCAN5A
ENSG00000224635	0.646145338	RP4-564F22.5
ENSG00000233961	0.647135185	RP11-87H9.2
ENSG00000109771	0.647160886	LRP2BP
ENSG00000137968	0.647578429	SLC44A5
ENSG00000126882	0.647608543	FAM78A
ENSG00000187954	0.647956076	CYHR1
ENSG00000119737	0.648036164	GPR75
ENSG00000135722	0.648232787	FBXL8
ENSG00000141232	0.648642639	TOB1
ENSG00000172915	0.648750506	NBEA
ENSG00000072954	0.648832591	TMEM38A
ENSG00000134256	0.649266404	CD101
ENSG00000122507	0.650600259	BBS9
ENSG00000047056	0.651268112	WDR37
ENSG00000257556	0.651339385	RP11-44N21.1
ENSG00000159733	0.651735326	ZFYVE28
ENSG00000099338	0.652149197	CATSPERG
ENSG00000196187	0.652440217	TMEM63A
ENSG00000205129	0.653229747	C4orf47
ENSG00000100031	0.653552246	GGT1
ENSG00000133138	0.654039687	TBC1D8B
ENSG00000248280	0.654551404	RP11-33B1.2
ENSG00000258479	0.65472513	LINC00640
ENSG00000155850	0.655519691	SLC26A2
ENSG00000173221	0.655606624	GLRX
ENSG00000197603	0.655606892	C5orf42
ENSG00000163013	0.655766311	FBXO41
ENSG00000224271	0.655950423	RP11-191L9.4
ENSG00000117139	0.655960558	KDM5B
ENSG00000188021	0.656471991	UBQLN2
ENSG00000140859	0.656542473	KIFC3
ENSG00000180139	0.65769123	ACTA2-AS1
ENSG00000004660	0.657801711	CAMKK1
ENSG00000239415	0.657902178	AP001469.9
ENSG00000240602	0.657985752	RP11-64D22.2
ENSG00000226266	0.658075757	AC009961.3
ENSG00000102908	0.658407561	NFAT5
